j,prior_mu,prior_sigma,log_C,estimate
2,0.45,1,-393.9642806133591,-0.3293954909266019
2,0.45,1,-393.9642806133591,-0.33469356305108355
2,0.45,1,-393.9642806133591,-0.12877846961342748
2,0.45,1,-393.9642806133591,0.9626721526974569
2,0.45,1,-393.9642806133591,-0.8832055413754166
2,0.45,1,-393.9642806133591,-0.4971283293922084
2,0.45,1,-393.9642806133591,1.6130183163634366
2,0.45,1,-393.9642806133591,-1.0349376633983836
2,0.45,1,-393.9642806133591,-1.0349376633983836
2,0.45,1,-393.9642806133591,1.2054407800676519
2,0.45,1,-393.9642806133591,-1.3247675554641172
2,0.45,1,-393.9642806133591,-1.0855342907448464
2,0.45,1,-393.9642806133591,0.6871223028915954
2,0.45,1,-393.9642806133591,0.1882306868016153
2,0.45,1,-393.9642806133591,0.8493504467637174
2,0.45,1,-393.9642806133591,0.2089894819181819
2,0.45,1,-393.9642806133591,1.396137022887278
2,0.45,1,-393.9642806133591,-0.21483968090608607
2,0.45,1,-393.9642806133591,1.1475592872769256
2,0.45,1,-393.9642806133591,1.0650086594685046
2,0.45,1,-393.9642806133591,-0.808295212021238
2,0.45,1,-393.9642806133591,0.18149061328803046
2,0.45,1,-393.9642806133591,0.36795102809268404
2,0.45,1,-393.9642806133591,-0.16171741511383828
2,0.45,1,-393.9642806133591,1.371828015575376
2,0.45,1,-393.9642806133591,-1.0983478802816165
2,0.45,1,-393.9642806133591,-0.2198814084079217
2,0.45,1,-393.9642806133591,0.6616666830975435
2,0.45,1,-393.9642806133591,0.0025328306855443294
2,0.45,1,-393.9642806133591,-1.061413424643498
2,0.45,1,-393.9642806133591,-0.39230322866692113
2,0.45,1,-393.9642806133591,-0.28193028769892337
2,0.45,1,-393.9642806133591,-0.41475616403555426
2,0.45,1,-393.9642806133591,1.144822720944517
2,0.45,1,-393.9642806133591,0.42256100403124097
2,0.45,1,-393.9642806133591,0.8695924865779432
2,0.45,1,-393.9642806133591,0.1567438291513576
2,0.45,1,-393.9642806133591,-0.3497996635716457
2,0.45,1,-393.9642806133591,1.2457737320217626
2,0.45,1,-393.9642806133591,0.7669160072496533
2,0.45,1,-393.9642806133591,0.527353852311957
2,0.45,1,-393.9642806133591,-0.8585264394235285
2,0.45,1,-393.9642806133591,-0.5842277791780559
2,0.45,1,-393.9642806133591,-0.62688475383557
2,0.45,1,-393.9642806133591,-0.6526845171850455
2,0.45,1,-393.9642806133591,-0.1272549543776763
2,0.45,1,-393.9642806133591,-1.3439560445074759
2,0.45,1,-393.9642806133591,-0.8287286472549552
2,0.45,1,-393.9642806133591,0.2608993466424885
2,0.45,1,-393.9642806133591,0.7045772339341896
2,0.45,1,-393.9642806133591,0.5402201287531783
2,0.45,1,-393.9642806133591,0.07047127562277766
2,0.45,1,-393.9642806133591,0.026395928539568625
2,0.45,1,-393.9642806133591,-0.3870762804706116
2,0.45,1,-393.9642806133591,0.6975763836551974
2,0.45,1,-393.9642806133591,1.2712337774046496
2,0.45,1,-393.9642806133591,0.8844430778401116
2,0.45,1,-393.9642806133591,-0.033945967073887306
2,0.45,1,-393.9642806133591,-1.2806189637435148
2,0.45,1,-393.9642806133591,0.24019263402074542
2,0.45,1,-393.9642806133591,0.7489365024866129
2,0.45,1,-393.9642806133591,-1.5909745014788883
2,0.45,1,-393.9642806133591,-1.0499873161758972
2,0.45,1,-393.9642806133591,-0.1110554586257132
2,0.45,1,-393.9642806133591,0.8164817740047777
2,0.45,1,-393.9642806133591,-0.279027694684792
2,0.45,1,-393.9642806133591,0.21271148194977338
2,0.45,1,-393.9642806133591,-1.0372697503832171
2,0.45,1,-393.9642806133591,1.2447609386060345
2,0.45,1,-393.9642806133591,-0.632110755520387
2,0.45,1,-393.9642806133591,0.7068390044711753
2,0.45,1,-393.9642806133591,0.8698966577682499
2,0.45,1,-393.9642806133591,1.2301489059030306
2,0.45,1,-393.9642806133591,0.23428898714560764
2,0.45,1,-393.9642806133591,0.6339874297544882
2,0.45,1,-393.9642806133591,0.761501140360294
2,0.45,1,-393.9642806133591,1.4662728462381025
2,0.45,1,-393.9642806133591,-0.9616471535605646
2,0.45,1,-393.9642806133591,1.4460461962488347
2,0.45,1,-393.9642806133591,1.1922519599314654
2,0.45,1,-393.9642806133591,1.0483234672558432
2,0.45,1,-393.9642806133591,1.2427396483790125
2,0.45,1,-393.9642806133591,0.5479648331156403
2,0.45,1,-393.9642806133591,0.6821263530882719
2,0.45,1,-393.9642806133591,0.556323001587532
2,0.45,1,-393.9642806133591,0.5269426542025925
2,0.45,1,-393.9642806133591,-0.44876104293238456
2,0.45,1,-393.9642806133591,-0.4079581685594248
2,0.45,1,-393.9642806133591,1.287332351366072
2,0.45,1,-393.9642806133591,1.059134657982413
2,0.45,1,-393.9642806133591,-0.887739490277707
2,0.45,1,-393.9642806133591,-0.8698919951470138
2,0.45,1,-393.9642806133591,-1.0223997682058326
2,0.45,1,-393.9642806133591,2.348517451286379
2,0.45,1,-393.9642806133591,1.9070895006418374
2,0.45,1,-393.9642806133591,-1.4585013095478288
2,0.45,1,-393.9642806133591,-0.8788861443932715
2,0.45,1,-393.9642806133591,-0.7992986443011462
2,0.45,1,-393.9642806133591,-0.4230116713254847
2,0.45,1,-393.9642806133591,-0.6538583721315736
2,0.45,1,-393.9642806133591,1.1755881068327712
2,0.45,1,-393.9642806133591,1.0557439721402966
2,0.45,1,-393.9642806133591,-0.34185598971404707
2,0.45,1,-393.9642806133591,-0.29856381308681423
2,0.45,1,-393.9642806133591,1.17176857397545
2,0.45,1,-393.9642806133591,-0.9290015758207247
2,0.45,1,-393.9642806133591,-0.8459837700822692
2,0.45,1,-393.9642806133591,-0.7977787042861091
2,0.45,1,-393.9642806133591,0.9690104612261217
2,0.45,1,-393.9642806133591,0.7728987259108296
2,0.45,1,-393.9642806133591,1.9256353006827918
2,0.45,1,-393.9642806133591,-1.447945397057406
2,0.45,1,-393.9642806133591,2.00623389211481
2,0.45,1,-393.9642806133591,1.9952094784151566
2,0.45,1,-393.9642806133591,1.0368839458528925
2,0.45,1,-393.9642806133591,-0.31995668477138633
2,0.45,1,-393.9642806133591,-1.2433621792774914
2,0.45,1,-393.9642806133591,-1.0738035000002508
2,0.45,1,-393.9642806133591,-0.8736918553871718
2,0.45,1,-393.9642806133591,1.2142336906387545
2,0.45,1,-393.9642806133591,0.7900201938808766
2,0.45,1,-393.9642806133591,0.7900201938808766
2,0.45,1,-393.9642806133591,-0.1666028147238845
2,0.45,1,-393.9642806133591,0.031376687317413256
2,0.45,1,-393.9642806133591,0.26974074354245114
2,0.45,1,-393.9642806133591,-1.6440425807740517
2,0.45,1,-393.9642806133591,-1.2020541191437515
2,0.45,1,-393.9642806133591,-0.03666957781173563
2,0.45,1,-393.9642806133591,0.5937348126150035
2,0.45,1,-393.9642806133591,0.5937348126150035
2,0.45,1,-393.9642806133591,0.38814301261292083
2,0.45,1,-393.9642806133591,1.9113544568218201
2,0.45,1,-393.9642806133591,1.8741825535823766
2,0.45,1,-393.9642806133591,-0.24140306460788974
2,0.45,1,-393.9642806133591,-0.1365035462524512
2,0.45,1,-393.9642806133591,1.4724962929501078
2,0.45,1,-393.9642806133591,0.8796978797128702
2,0.45,1,-393.9642806133591,-0.1336331674283806
2,0.45,1,-393.9642806133591,-1.5343841339898086
2,0.45,1,-393.9642806133591,1.1119225975470532
2,0.45,1,-393.9642806133591,-0.4164720999840795
2,0.45,1,-393.9642806133591,1.6063265585172088
2,0.45,1,-393.9642806133591,0.5170891697373561
2,0.45,1,-393.9642806133591,0.23046934694533563
2,0.45,1,-393.9642806133591,0.24533386313818914
2,0.45,1,-393.9642806133591,-0.18591422373651367
2,0.45,1,-393.9642806133591,0.04520545798441375
2,0.45,1,-393.9642806133591,0.8636385158223744
2,0.45,1,-393.9642806133591,0.4602372767228818
2,0.45,1,-393.9642806133591,0.2861363017244301
2,0.45,1,-393.9642806133591,-1.5135136620515943
2,0.45,1,-393.9642806133591,0.46192841055442746
2,0.45,1,-393.9642806133591,0.273600875741681
2,0.45,1,-393.9642806133591,0.35088718891296933
2,0.45,1,-393.9642806133591,-1.6890467027543832
2,0.45,1,-393.9642806133591,1.3101505679167302
2,0.45,1,-393.9642806133591,0.37767665408501816
2,0.45,1,-393.9642806133591,1.355314292456589
2,0.45,1,-393.9642806133591,1.1188904691146755
2,0.45,1,-393.9642806133591,-0.43161751789304426
2,0.45,1,-393.9642806133591,-0.0297337949419611
2,0.45,1,-393.9642806133591,-0.06311814741885707
2,0.45,1,-393.9642806133591,0.24975414519030648
2,0.45,1,-393.9642806133591,0.31582787114575506
2,0.45,1,-393.9642806133591,-1.4994648719240704
2,0.45,1,-393.9642806133591,1.1747585698188239
2,0.45,1,-393.9642806133591,1.453506061574393
2,0.45,1,-393.9642806133591,1.027559397371419
2,0.45,1,-393.9642806133591,1.1125591872617988
2,0.45,1,-393.9642806133591,1.2502988165693862
2,0.45,1,-393.9642806133591,1.6703639181374257
2,0.45,1,-393.9642806133591,0.8817398010416223
2,0.45,1,-393.9642806133591,1.9197349650886737
2,0.45,1,-393.9642806133591,0.7308319099732232
2,0.45,1,-393.9642806133591,0.758991949507187
2,0.45,1,-393.9642806133591,-0.33848136203336754
2,0.45,1,-393.9642806133591,0.6367241839189077
2,0.45,1,-393.9642806133591,0.5448581600631786
2,0.45,1,-393.9642806133591,0.5198402738107626
2,0.45,1,-393.9642806133591,1.3739007831943153
2,0.45,1,-393.9642806133591,0.15944779759682504
2,0.45,1,-393.9642806133591,-0.22927912654978283
2,0.45,1,-393.9642806133591,0.2932584084050612
2,0.45,1,-393.9642806133591,0.22538111798769847
2,0.45,1,-393.9642806133591,-0.004944266198878472
2,0.45,1,-393.9642806133591,0.14992262602847561
2,0.45,1,-393.9642806133591,-0.4988334593945189
2,0.45,1,-393.9642806133591,-1.0965686106100023
2,0.45,1,-393.9642806133591,1.3458516801048637
2,0.45,1,-393.9642806133591,1.0387979771939786
2,0.45,1,-393.9642806133591,-0.42816082000030153
2,0.45,1,-393.9642806133591,-0.6605146297993774
2,0.45,1,-393.9642806133591,0.9955071496891122
2,0.45,1,-393.9642806133591,0.21213051818273854
2,0.45,1,-393.9642806133591,-1.2385343768063906
2,0.45,1,-393.9642806133591,1.406710328217648
2,0.45,1,-393.9642806133591,0.7231924777370158
2,0.45,1,-393.9642806133591,1.0232690993986424
2,0.45,1,-393.9642806133591,0.998162256525477
2,0.45,1,-393.9642806133591,-0.5885654644355026
2,0.45,1,-393.9642806133591,0.8147169240219563
2,0.45,1,-393.9642806133591,0.9238331565984835
2,0.45,1,-393.9642806133591,-1.3608586860864387
2,0.45,1,-393.9642806133591,-0.5513105797170261
2,0.45,1,-393.9642806133591,2.0848529130264577
2,0.45,1,-393.9642806133591,2.8862002982367514
2,0.45,1,-393.9642806133591,-0.5441930892261808
2,0.45,1,-393.9642806133591,-0.47261608017192275
2,0.45,1,-393.9642806133591,0.3501634644193946
2,0.45,1,-393.9642806133591,0.27007851476807926
2,0.45,1,-393.9642806133591,-0.9586335722846089
2,0.45,1,-393.9642806133591,-1.9047313599573608
2,0.45,1,-393.9642806133591,-0.011005235363973798
2,0.45,1,-393.9642806133591,-1.152810578510469
2,0.45,1,-393.9642806133591,2.0622619693984054
2,0.45,1,-393.9642806133591,1.0155859010092647
2,0.45,1,-393.9642806133591,-0.5418468972867168
2,0.45,1,-393.9642806133591,-1.3314399432874466
2,0.45,1,-393.9642806133591,-0.46833720318246297
2,0.45,1,-393.9642806133591,1.5100871590052538
2,0.45,1,-393.9642806133591,0.5450829475811044
2,0.45,1,-393.9642806133591,0.12122887527163029
2,0.45,1,-393.9642806133591,1.0530202768141161
2,0.45,1,-393.9642806133591,0.9235269397602477
2,0.45,1,-393.9642806133591,-1.073893914964834
2,0.45,1,-393.9642806133591,-0.08423064567521099
2,0.45,1,-393.9642806133591,0.16673796490501996
2,0.45,1,-393.9642806133591,0.07554539488716872
2,0.45,1,-393.9642806133591,-0.44182305298228475
2,0.45,1,-393.9642806133591,-0.08868463863437404
2,0.45,1,-393.9642806133591,0.6070053546846953
2,0.45,1,-393.9642806133591,0.1736090995829831
2,0.45,1,-393.9642806133591,0.5604533677724577
2,0.45,1,-393.9642806133591,0.14141409659026039
2,0.45,1,-393.9642806133591,0.5002363181480743
2,0.45,1,-393.9642806133591,0.6282970766254896
2,0.45,1,-393.9642806133591,0.7631874318670047
2,0.45,1,-393.9642806133591,0.5456418783196522
2,0.45,1,-393.9642806133591,-1.5647442425536828
2,0.45,1,-393.9642806133591,-0.35082602385419137
2,0.45,1,-393.9642806133591,-0.028831117534486916
2,0.45,1,-393.9642806133591,-0.9277338117416445
2,0.45,1,-393.9642806133591,-0.9115580973906536
2,0.45,1,-393.9642806133591,-1.6614278085227696
2,0.45,1,-393.9642806133591,-0.8528768869438188
2,0.45,1,-393.9642806133591,0.41931024738654554
2,0.45,1,-393.9642806133591,-0.8950166265194524
2,0.45,1,-393.9642806133591,-0.028755855019413468
2,0.45,1,-393.9642806133591,0.589003590022203
2,0.45,1,-393.9642806133591,0.3978008672779494
2,0.45,1,-393.9642806133591,1.7880748447017563
2,0.45,1,-393.9642806133591,1.619333402873007
2,0.45,1,-393.9642806133591,-1.537028757751463
2,0.45,1,-393.9642806133591,-1.465652980964529
2,0.45,1,-393.9642806133591,-0.08242063022866075
2,0.45,1,-393.9642806133591,0.6872389264298674
2,0.45,1,-393.9642806133591,0.7745276082513302
2,0.45,1,-393.9642806133591,-1.1408159635247792
2,0.45,1,-393.9642806133591,-1.8652088816922419
2,0.45,1,-393.9642806133591,0.5583738028985124
2,0.45,1,-393.9642806133591,0.468025687601977
2,0.45,1,-393.9642806133591,0.00191080199781464
2,0.45,1,-393.9642806133591,-0.13470424737392123
2,0.45,1,-393.9642806133591,-0.07924110151762076
2,0.45,1,-393.9642806133591,-0.07121106903972185
2,0.45,1,-393.9642806133591,0.33283547786162104
2,0.45,1,-393.9642806133591,0.33283547786162104
2,0.45,1,-393.9642806133591,0.8339051864619863
2,0.45,1,-393.9642806133591,0.8087568792898455
2,0.45,1,-393.9642806133591,2.5961547817894983
2,0.45,1,-393.9642806133591,-1.516407740798752
2,0.45,1,-393.9642806133591,-1.8319661952438282
2,0.45,1,-393.9642806133591,0.8145988746084758
2,0.45,1,-393.9642806133591,1.8486875117389883
2,0.45,1,-393.9642806133591,0.8933211741435099
2,0.45,1,-393.9642806133591,0.3773736096285825
2,0.45,1,-393.9642806133591,1.0257740294641031
2,0.45,1,-393.9642806133591,0.50787155415928
2,0.45,1,-393.9642806133591,0.8459268008292696
2,0.45,1,-393.9642806133591,1.3657916034079853
2,0.45,1,-393.9642806133591,-0.24890786502350992
2,0.45,1,-393.9642806133591,-1.3037612934285112
2,0.45,1,-393.9642806133591,1.063290316975029
2,0.45,1,-393.9642806133591,1.1642491551299825
2,0.45,1,-393.9642806133591,0.492567578164548
2,0.45,1,-393.9642806133591,0.31720690768258697
2,0.45,1,-393.9642806133591,0.6357181451012264
2,0.45,1,-393.9642806133591,-1.7262244752112645
2,0.45,1,-393.9642806133591,-1.9789380995938208
2,0.45,1,-393.9642806133591,1.38316524904141
2,0.45,1,-393.9642806133591,1.0593127467707988
2,0.45,1,-393.9642806133591,0.8084463967488873
2,0.45,1,-393.9642806133591,1.6799393373735358
2,0.45,1,-393.9642806133591,-0.7979473747424225
2,0.45,1,-393.9642806133591,0.39089209035966693
2,0.45,1,-393.9642806133591,0.40973762845318606
2,0.45,1,-393.9642806133591,0.3227142894673798
2,0.45,1,-393.9642806133591,-0.1296491612202813
2,0.45,1,-393.9642806133591,1.1410559778779965
2,0.45,1,-393.9642806133591,-0.0589806610634831
2,0.45,1,-393.9642806133591,0.23962877277601446
2,0.45,1,-393.9642806133591,-0.04768861333479367
2,0.45,1,-393.9642806133591,2.050021557805899
2,0.45,1,-393.9642806133591,-1.9863507466911043
2,0.45,1,-393.9642806133591,-0.32827845157773816
2,0.45,1,-393.9642806133591,-0.491624900985284
2,0.45,1,-393.9642806133591,-0.9528109517630818
2,0.45,1,-393.9642806133591,-0.24498757227051993
2,0.45,1,-393.9642806133591,0.21680422479060668
2,0.45,1,-393.9642806133591,0.6742543438515698
2,0.45,1,-393.9642806133591,-0.3731875614661308
2,0.45,1,-393.9642806133591,-0.29676164747328
2,0.45,1,-393.9642806133591,2.292755209459134
2,0.45,1,-393.9642806133591,-0.7510331237859011
2,0.45,1,-393.9642806133591,-0.7216833161832483
2,0.45,1,-393.9642806133591,1.3468764499963641
2,0.45,1,-393.9642806133591,0.6165641927684117
2,0.45,1,-393.9642806133591,0.2048794736279857
2,0.45,1,-393.9642806133591,-0.9734889281633453
2,0.45,1,-393.9642806133591,-0.09192765385851887
2,0.45,1,-393.9642806133591,1.5154859781454104
2,0.45,1,-393.9642806133591,1.715223921427186
2,0.45,1,-393.9642806133591,1.1814456271445741
2,0.45,1,-393.9642806133591,-0.22420129327195193
2,0.45,1,-393.9642806133591,-0.9909368056236605
2,0.45,1,-393.9642806133591,0.21884209023599333
2,0.45,1,-393.9642806133591,0.7353293458755593
2,0.45,1,-393.9642806133591,2.476192314089398
2,0.45,1,-393.9642806133591,0.306850270911289
2,0.45,1,-393.9642806133591,-0.34723992671546533
2,0.45,1,-393.9642806133591,0.04560610298581241
2,0.45,1,-393.9642806133591,-0.36344069626444936
2,0.45,1,-393.9642806133591,0.35991812231688386
2,0.45,1,-393.9642806133591,0.5872265873036828
2,0.45,1,-393.9642806133591,-1.3784977175111213
2,0.45,1,-393.9642806133591,-1.3861988289082587
2,0.45,1,-393.9642806133591,1.1160292951051103
2,0.45,1,-393.9642806133591,-0.5055023406198094
2,0.45,1,-393.9642806133591,1.036208053684444
2,0.45,1,-393.9642806133591,0.12262811375053573
2,0.45,1,-393.9642806133591,-1.9910991760994987
2,0.45,1,-393.9642806133591,1.2814676082548149
2,0.45,1,-393.9642806133591,1.3150627450938237
2,0.45,1,-393.9642806133591,0.6361937466953738
2,0.45,1,-393.9642806133591,-0.2516839998079239
2,0.45,1,-393.9642806133591,0.1402109500523111
2,0.45,1,-393.9642806133591,-0.7672223048828428
2,0.45,1,-393.9642806133591,1.560928311246687
2,0.45,1,-393.9642806133591,-1.0596804145599652
2,0.45,1,-393.9642806133591,1.1160650362181928
2,0.45,1,-393.9642806133591,0.8978928113626569
2,0.45,1,-393.9642806133591,-0.6413448381603869
2,0.45,1,-393.9642806133591,1.2425711665468893
2,0.45,1,-393.9642806133591,1.5021012916975225
2,0.45,1,-393.9642806133591,-1.1959332345966933
2,0.45,1,-393.9642806133591,0.2922853450505951
2,0.45,1,-393.9642806133591,0.061913735760924904
2,0.45,1,-393.9642806133591,0.6035329140928725
2,0.45,1,-393.9642806133591,0.6035329140928725
2,0.45,1,-393.9642806133591,0.6246397576307773
2,0.45,1,-393.9642806133591,0.520588751254853
2,0.45,1,-393.9642806133591,-0.3606853871466127
2,0.45,1,-393.9642806133591,2.9994184855214625
2,0.45,1,-393.9642806133591,1.8678615852728764
2,0.45,1,-393.9642806133591,0.4487387792695823
2,0.45,1,-393.9642806133591,-1.3357636924093073
2,0.45,1,-393.9642806133591,1.5481088217724757
2,0.45,1,-393.9642806133591,0.3957705805476327
2,0.45,1,-393.9642806133591,0.44917090796603343
2,0.45,1,-393.9642806133591,0.7546746017394582
2,0.45,1,-393.9642806133591,1.255480996373135
2,0.45,1,-393.9642806133591,0.012395971133042472
2,0.45,1,-393.9642806133591,0.05343962079381126
2,0.45,1,-393.9642806133591,0.4946826430010989
2,0.45,1,-393.9642806133591,0.9149869211713164
2,0.45,1,-393.9642806133591,-0.007034177881443393
2,0.45,1,-393.9642806133591,0.017553648212804154
2,0.45,1,-393.9642806133591,1.0771181939994996
2,0.45,1,-393.9642806133591,-1.135554357132126
2,0.45,1,-393.9642806133591,0.07891378081227995
2,0.45,1,-393.9642806133591,0.368336307502716
2,0.45,1,-393.9642806133591,0.5252552376006454
2,0.45,1,-393.9642806133591,-0.15295297796947277
2,0.45,1,-393.9642806133591,-1.1001865713544414
2,0.45,1,-393.9642806133591,0.7632093860860604
2,0.45,1,-393.9642806133591,0.7980657198710038
2,0.45,1,-393.9642806133591,-1.1921708747419792
2,0.45,1,-393.9642806133591,-1.2275810190146625
2,0.45,1,-393.9642806133591,-1.1040724596165492
2,0.45,1,-393.9642806133591,1.6588632108381263
2,0.45,1,-393.9642806133591,2.4629700724093078
2,0.45,1,-393.9642806133591,0.48230032649081167
2,0.45,1,-393.9642806133591,-0.32184686289423414
2,0.45,1,-393.9642806133591,0.6456507839451138
2,0.45,1,-393.9642806133591,1.1398209819517762
2,0.45,1,-393.9642806133591,-0.18413435603741746
2,0.45,1,-393.9642806133591,-0.04978147776702507
2,0.45,1,-393.9642806133591,1.5024141079080886
2,0.45,1,-393.9642806133591,-0.6972939507725394
2,0.45,1,-393.9642806133591,0.6935787971423475
2,0.45,1,-393.9642806133591,0.45721902436473594
2,0.45,1,-393.9642806133591,0.5118927962029798
2,0.45,1,-393.9642806133591,0.49874305732537305
2,0.45,1,-393.9642806133591,1.0033719509220302
2,0.45,1,-393.9642806133591,0.7447707359180635
2,0.45,1,-393.9642806133591,0.2809615662484975
2,0.45,1,-393.9642806133591,0.7931541584914046
2,0.45,1,-393.9642806133591,1.5089024122790327
2,0.45,1,-393.9642806133591,0.26336042850695895
2,0.45,1,-393.9642806133591,0.3962772900516252
2,0.45,1,-393.9642806133591,1.408447356906576
2,0.45,1,-393.9642806133591,0.9805496284945271
2,0.45,1,-393.9642806133591,1.6550591245607953
2,0.45,1,-393.9642806133591,0.028962008253831217
2,0.45,1,-393.9642806133591,-0.4423940416521861
2,0.45,1,-393.9642806133591,0.2946536412704144
2,0.45,1,-393.9642806133591,-0.04533207034459796
2,0.45,1,-393.9642806133591,0.8369574377496195
2,0.45,1,-393.9642806133591,0.6708623594964375
2,0.45,1,-393.9642806133591,0.4850094657325591
2,0.45,1,-393.9642806133591,0.8149888793689819
2,0.45,1,-393.9642806133591,0.3963602666429499
2,0.45,1,-393.9642806133591,0.04486171521898807
2,0.45,1,-393.9642806133591,0.8964319993351062
2,0.45,1,-393.9642806133591,0.0734760956899585
2,0.45,1,-393.9642806133591,0.10002416050425404
2,0.45,1,-393.9642806133591,0.6505670015549472
2,0.45,1,-393.9642806133591,-1.1911313066661855
2,0.45,1,-393.9642806133591,-1.0676041853935063
2,0.45,1,-393.9642806133591,1.787692115811942
2,0.45,1,-393.9642806133591,1.0809700258062502
2,0.45,1,-393.9642806133591,1.8492776107316249
2,0.45,1,-393.9642806133591,1.4451745780293195
2,0.45,1,-393.9642806133591,-1.3697008763544969
2,0.45,1,-393.9642806133591,-0.030207171126328536
2,0.45,1,-393.9642806133591,0.05403061144514926
2,0.45,1,-393.9642806133591,0.11396596105071263
2,0.45,1,-393.9642806133591,-1.8910355911315144
2,0.45,1,-393.9642806133591,-1.6173667679568133
2,0.45,1,-393.9642806133591,-1.743246101428728
2,0.45,1,-393.9642806133591,-0.7244058581296737
2,0.45,1,-393.9642806133591,0.8163927688205512
2,0.45,1,-393.9642806133591,-0.08943693744641995
2,0.45,1,-393.9642806133591,0.11309586634037483
2,0.45,1,-393.9642806133591,-1.3958832628241948
2,0.45,1,-393.9642806133591,-1.386218582916652
2,0.45,1,-393.9642806133591,0.13531022655754288
2,0.45,1,-393.9642806133591,0.36685688837600483
2,0.45,1,-393.9642806133591,-0.26577063332722534
2,0.45,1,-393.9642806133591,2.424339328062958
2,0.45,1,-393.9642806133591,2.9091606005851496
2,0.45,1,-393.9642806133591,-1.5461906642080103
2,0.45,1,-393.9642806133591,-0.19312344032248563
2,0.45,1,-393.9642806133591,0.6265235829150408
2,0.45,1,-393.9642806133591,0.41567248677309643
2,0.45,1,-393.9642806133591,1.2827886119092793
2,0.45,1,-393.9642806133591,-0.9236597465066411
2,0.45,1,-393.9642806133591,-0.8970575479492511
2,0.45,1,-393.9642806133591,1.2197836974824319
2,0.45,1,-393.9642806133591,1.1998399480059712
2,0.45,1,-393.9642806133591,-0.8802222221089786
2,0.45,1,-393.9642806133591,-0.36722573415451076
2,0.45,1,-393.9642806133591,0.29325129086319784
2,0.45,1,-393.9642806133591,-0.09231595314916932
2,0.45,1,-393.9642806133591,-0.05945425831703903
2,0.45,1,-393.9642806133591,-0.13036189219950806
2,0.45,1,-393.9642806133591,0.8875999444437277
2,0.45,1,-393.9642806133591,1.4869358193186344
2,0.45,1,-393.9642806133591,-0.17393679653098693
2,0.45,1,-393.9642806133591,0.31149804385879243
2,0.45,1,-393.9642806133591,-0.7784827235123131
2,0.45,1,-393.9642806133591,-1.5357246368862663
2,0.45,1,-393.9642806133591,-1.8068733775563999
2,0.45,1,-393.9642806133591,-1.4201323016968257
2,0.45,1,-393.9642806133591,0.4597271803538947
2,0.45,1,-393.9642806133591,1.239171278872719
2,0.45,1,-393.9642806133591,1.3214371932103195
2,0.45,1,-393.9642806133591,0.38223603784377413
2,0.45,1,-393.9642806133591,0.9977732755880436
2,0.45,1,-393.9642806133591,-0.33956325047635094
2,0.45,1,-393.9642806133591,-0.27417997401657324
2,0.45,1,-393.9642806133591,1.0353565158455922
2,0.45,1,-393.9642806133591,1.178234281034599
2,0.45,1,-393.9642806133591,-1.6079494822427591
2,0.45,1,-393.9642806133591,-0.633906150807838
2,0.45,1,-393.9642806133591,-0.014401543645512438
2,0.45,1,-393.9642806133591,-0.9309756894787653
2,0.45,1,-393.9642806133591,-0.611612608840569
2,0.45,1,-393.9642806133591,0.038022083593562184
2,0.45,1,-393.9642806133591,1.0028719176881757
2,0.45,1,-393.9642806133591,-0.6938663221123869
2,0.45,1,-393.9642806133591,-0.88059347960813406
2,0.45,1,-393.9642806133591,-1.2189474865437737
2,0.45,1,-393.9642806133591,1.832585011009699
2,0.45,1,-393.9642806133591,2.534908266337232
2,0.45,1,-393.9642806133591,1.301775368109969
2,0.45,1,-393.9642806133591,1.1566808812543738
2,0.45,1,-393.9642806133591,-1.3184470388564276
2,0.45,1,-393.9642806133591,-0.9856609537877404
2,0.45,1,-393.9642806133591,-1.0787253951420537
2,0.45,1,-393.9642806133591,-0.4064310904404441
2,0.45,1,-393.9642806133591,1.1337722103278263
2,0.45,1,-393.9642806133591,-0.730759564966627
2,0.45,1,-393.9642806133591,0.035332984120795
2,0.45,1,-393.9642806133591,0.24391414239503045
2,0.45,1,-393.9642806133591,-0.2770240679583327
2,0.45,1,-393.9642806133591,-0.8772134991015851
2,0.45,1,-393.9642806133591,-0.23124492980572986
2,0.45,1,-393.9642806133591,0.37380535686133276
2,0.45,1,-393.9642806133591,0.6728844264651849
2,0.45,1,-393.9642806133591,0.6728844264651849
2,0.45,1,-393.9642806133591,-0.22555260859938547
2,0.45,1,-393.9642806133591,0.39922469219626544
2,0.45,1,-393.9642806133591,1.0033139192178426
2,0.45,1,-393.9642806133591,0.460717993354704
2,0.45,1,-393.9642806133591,0.594902093600932
2,0.45,1,-393.9642806133591,0.7995009628043398
2,0.45,1,-393.9642806133591,0.055281132568365254
2,0.45,1,-393.9642806133591,-0.9092113055837876
2,0.45,1,-393.9642806133591,1.506132237059374
2,0.45,1,-393.9642806133591,1.0942730169816355
2,0.45,1,-393.9642806133591,-0.40804804714967435
2,0.45,1,-393.9642806133591,-0.855003485983504
2,0.45,1,-393.9642806133591,-1.143231740725151
2,0.45,1,-393.9642806133591,-2.114594811382986
2,0.45,1,-393.9642806133591,-0.3200907562808859
2,0.45,1,-393.9642806133591,-0.4312915356984237
2,0.45,1,-393.9642806133591,0.5522391168926694
2,0.45,1,-393.9642806133591,2.144516677932326
2,0.45,1,-393.9642806133591,0.28809922003763866
2,0.45,1,-393.9642806133591,0.4006066782300024
2,0.45,1,-393.9642806133591,-0.4020149360560119
